campaign_id,vertical,partner_name,internal_state_id,ads_aggregate_state,goal_id,state_id,advertiser_country,max_goals,cost_per_goal,input_amount,advertising_platform_id
6347,Business,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.11336,95.55,adwords
6348,Real Estate,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.42673,95.55,adwords
6349,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.51212,95.55,adwords
6350,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.9,95.55,adwords
6351,Security,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.65901,95.55,adwords
6352,Fitness,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.46,95.55,bing
6353,Adult,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.97,95.55,adwords
6354,Business,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.55,95.55,adwords
6355,Others,Partner B,enabled,null,clicks,enabled,ES,null,0.45027,95.55,#N/A
6356,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.64235,95.55,bing
6357,Home Improvement & Maintenance,Partner B,enabled,ALL_PROBLEMS,clicks,enabled,ES,null,0.4866,95.55,bing
6358,School,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.63,95.55,adwords
6359,Environment,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.27614,95.55,adwords
6360,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.51247,95.55,#N/A
6361,Health,Partner B,enabled,ALL_PROBLEMS,clicks,enabled,ES,null,1.17962,95.55,bing
6362,Environment,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.8085,95.55,adwords
6363,Transport & Logistics,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.92968,95.55,bing
6364,Security,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.22092,95.55,bing
6365,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.88442,95.55,adwords
6366,Marketing services,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.70528,95.55,adwords
6367,School,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,1.17095,95.55,bing
6368,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.6,95.55,bing
6369,Security,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,2.42,95.55,bing
6370,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.20607,95.55,adwords
6371,Counseling,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.5895,95.55,bing
6372,Transport & Logistics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.43,95.55,adwords
6373,Animals & Pets,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.53,95.55,bing
6374,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.672,95.55,adwords
6375,Art,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.92228,95.55,bing
6376,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.34875,95.55,bing
6377,Health,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,0.608,95.55,adwords
6378,Insurances,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.69,95.55,adwords
6379,Restaurant,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.42944,95.55,adwords
6380,Insurances,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,3,95.55,bing
6381,Environment,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.20037,95.55,adwords
6382,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.17658,95.55,bing
6383,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.53958,95.55,adwords
6384,Accommodation & Hotels,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.3007,95.55,adwords
6385,Transport & Logistics,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,2.4,95.55,adwords
6386,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.57,95.55,bing
6387,Weight Loss,Partner B,enabled,SOME_RUNNING,clicks,enabled,ES,null,0.28608,95.55,adwords
6388,Legal & Law,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.45346,95.55,adwords
6389,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.82617,95.55,bing
6390,Home Improvement & Maintenance,Partner B,enabled,SOME_RUNNING,clicks,enabled,ES,null,0.28401,95.55,adwords
6391,Industrial,Partner B,enabled,SOME_PROBLEMS,clicks,paused,ES,null,0.81667,95.55,bing
6392,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.20205,95.55,bing
6393,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.9555,95.55,bing
6394,Beauty,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.35992,95.55,bing
6395,Accommodation & Hotels,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.31861,95.55,adwords
6396,Electronics,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,1.4,95.55,adwords
6397,Entertainment,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.36,95.55,bing
6398,Wedding,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.26638,95.55,bing
6399,Accommodation & Hotels,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.45,95.55,bing
6400,Environment,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.6328,95.55,bing
6401,Health,Partner B,enabled,ALL_PROBLEMS,clicks,enabled,ES,null,0.40714,95.55,#N/A
6402,Cars & Motorbikes,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.4924,95.55,bing
6403,Transport & Logistics,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,0.77886,95.55,bing
6404,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.27534,95.55,bing
6405,Lifestyle,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.31208,95.55,bing
6406,Fashion & Clothing,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.60878,95.55,bing
6407,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.6586,95.55,adwords
6408,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.43636,95.55,bing
6409,Art,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.37758,95.55,bing
6410,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.271,95.55,bing
6411,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.37904,95.55,adwords
6412,Beauty,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.64264,95.55,adwords
6413,Transport & Logistics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.2,95.55,bing
6414,Transport & Logistics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.71439,95.55,bing
6415,Cars & Motorbikes,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.64,95.55,adwords
6416,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.45568,95.55,bing
6417,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.59634,95.55,adwords
6418,Cars & Motorbikes,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.59953,95.55,adwords
6419,Environment,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.5021,95.55,adwords
6420,Fashion & Clothing,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.72,95.55,adwords
6421,Others,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,US,null,2.4,95.55,adwords
6422,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,2.12333,95.55,bing
6423,Outdoor,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.78804,95.55,adwords
6424,Restaurant,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,0.64,95.55,adwords
6425,Beauty,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.45012,95.55,adwords
6426,Beauty,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.34,95.55,adwords
6427,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.7,95.55,#N/A
6428,Transport & Logistics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.29901,95.55,#N/A
6429,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.64235,95.55,adwords
6430,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.20666,95.55,bing
6431,Electronics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.46353,95.55,#N/A
6432,Electronics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.42467,95.55,bing
6433,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.9,95.55,adwords
6434,Home Improvement & Maintenance,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,0.40263,95.55,bing
6435,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.69191,95.55,adwords
6436,Restaurant,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.38266,95.55,bing
6437,Real Estate,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.18451,95.55,bing
6438,Pharmacy,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.46595,95.55,adwords
6439,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.1,95.55,bing
6440,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.45557,95.55,bing
6441,Pharmacy,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.3,95.55,bing
6442,Counseling,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,0.9555,95.55,adwords
6443,Electronics,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,1.18,95.55,bing
6444,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.73534,95.55,bing
6445,Cars & Motorbikes,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.464,95.55,adwords
6446,Agriculture,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,1.6,95.55,adwords
6447,Transport & Logistics,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.78034,95.55,bing
6448,Business,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.27,95.55,bing
6449,Beauty,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.48674,95.55,adwords
6450,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.06167,95.55,bing
6451,Legal & Law,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.43723,95.55,adwords
6452,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.42042,95.55,bing
6453,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.94702,95.55,adwords
6454,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.584,95.55,adwords
6455,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.33869,95.55,bing
6456,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.49707,95.55,adwords
6457,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.226,95.55,bing
6458,Electronics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.69,95.55,adwords
6459,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.30291,95.55,#N/A
6460,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.18378,95.55,#N/A
6461,Beauty,Partner B,enabled,null,clicks,enabled,ES,null,1.88636,95.55,#N/A
6462,Health,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.34,95.55,bing
6463,Animals & Pets,Partner B,enabled,null,clicks,enabled,ES,null,0.32785,95.55,#N/A
6464,Accommodation & Hotels,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.6,95.55,bing
6465,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.24697,95.55,bing
6466,Fashion & Clothing,Partner B,enabled,null,clicks,enabled,ES,null,1.703,95.55,#N/A
6467,Cars & Motorbikes,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.21381,95.55,adwords
6468,Electronics,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.70186,95.55,bing
6469,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.29,95.55,bing
6470,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.39564,95.55,adwords
6471,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.31291,95.55,bing
6472,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1,95.55,adwords
6473,Outdoor,Partner B,enabled,ALL_ARCHIVED,clicks,paused,ES,null,0.39859,95.55,bing
6474,Transport & Logistics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,2.4,95.55,adwords
6475,Cars & Motorbikes,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.99089,95.55,adwords
6476,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.26227,95.55,#N/A
6477,Fashion & Clothing,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.33526,95.55,adwords
6478,Agriculture,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.96,95.55,bing
6479,Cars & Motorbikes,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,2.53066,95.55,adwords
6480,Legal & Law,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,1.078,95.55,bing
6481,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.472,95.55,bing
6482,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.35,95.55,bing
6483,Restaurant,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.86,95.55,bing
6484,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.74,95.55,bing
6485,Counseling,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.38405,95.55,bing
6486,Beauty,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.96,95.55,adwords
6487,Cars & Motorbikes,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.188,95.55,adwords
6488,Home Improvement & Maintenance,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,0.27534,95.55,bing
6489,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.37,95.55,bing
6490,Home Improvement & Maintenance,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,0.22381,95.55,adwords
6491,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.36,95.55,adwords
6492,Others,Partner B,enabled,SOME_RUNNING_SOME_PROBLEMS,clicks,enabled,ES,null,0.75,95.55,adwords
6493,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.7559,95.55,adwords
6494,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.5336,95.55,adwords
6495,Legal & Law,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.65,95.55,adwords
6496,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.34278,95.55,bing
6497,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.2003,95.55,bing
6498,Jewelry,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.42913,95.55,adwords
6499,Restaurant,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,0.62827,95.55,adwords
6500,Jewelry,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.18,95.55,adwords
6501,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.61398,95.55,adwords
6502,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.31577,95.55,bing
6503,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.61906,95.55,bing
6504,Home Improvement & Maintenance,Partner B,enabled,SOME_RUNNING,clicks,enabled,ES,null,0.20022,95.55,bing
6505,Music,Partner B,day_clks,ALL_RUNNING,clicks,enabled,ES,null,0.778,95.55,bing
6506,Security,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.15818,95.55,adwords
6507,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.19961,95.55,bing
6508,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.06,95.55,bing
6509,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.4061,95.55,adwords
6510,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.455,95.55,adwords
6511,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.26,95.55,bing
6512,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.82617,95.55,bing
6513,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.61581,95.55,adwords
6514,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.48205,95.55,bing
6515,Environment,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.66174,95.55,adwords
6516,Funeral Services,Partner B,enabled,ALL_PAUSED,clicks,paused,ES,null,0.9,95.55,bing
6517,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.41177,95.55,bing
6518,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.26052,95.55,adwords
6519,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.34921,95.55,adwords
6520,Flowers & Plants,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.50454,95.55,adwords
6521,Food & Drinks,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.62,95.55,adwords
6522,Food & Drinks,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.37115,95.55,#N/A
6523,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.76733,95.55,adwords
6524,Electronics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.5733,95.55,bing
6525,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.21788,95.55,#N/A
6526,Electronics,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.82194,95.55,bing
6527,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.57,95.55,adwords
6528,Animals & Pets,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.68641,95.55,bing
6529,Fashion & Clothing,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.36476,95.55,bing
6530,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.67561,95.55,bing
6531,Transport & Logistics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.6856,95.55,#N/A
6532,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.85,95.55,adwords
6533,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.33421,95.55,bing
6534,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.75,95.55,adwords
6535,Home Improvement & Maintenance,Partner B,goal_cap,ALL_RUNNING,clicks,enabled,ES,null,0.819,95.55,bing
6536,Security,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.6577,95.55,#N/A
6537,Gambling,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.67,95.55,adwords
6538,Others,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.76097,95.55,bing
6539,Pharmacy,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.5,95.55,bing
6540,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.58602,95.55,#N/A
6541,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.53557,95.55,adwords
6542,Business,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.44522,95.55,bing
6543,Counseling,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.37,95.55,adwords
6544,Electronics,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.85,95.55,adwords
6545,Restaurant,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,2.50853,95.55,adwords
6546,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.4319,95.55,bing
6547,Agriculture,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.91878,95.55,adwords
6548,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.46266,95.55,adwords
6549,Hair care,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.95,95.55,adwords
6550,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.60498,95.55,bing
6551,Food & Drinks,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.4,95.55,bing
6552,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.45,95.55,adwords
6553,Real Estate,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,3,95.55,bing
6554,Legal & Law,Partner B,enabled,null,clicks,enabled,ES,null,2.40866,95.55,#N/A
6555,Business,Partner B,enabled,SOME_RUNNING_SOME_PROBLEMS,clicks,enabled,ES,null,0.17396,95.55,bing
6556,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.60625,95.55,bing
6557,Security,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.19976,95.55,bing
6558,Gifts,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.74088,95.55,bing
6559,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.46608,95.55,bing
6560,Environment,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.01215,95.55,bing
6561,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.44018,95.55,adwords
6562,Accommodation & Hotels,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.25161,95.55,adwords
6563,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.70257,95.55,bing
6564,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.67053,95.55,adwords
6565,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.28327,95.55,bing
6566,Security,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.71,95.55,bing
6567,Restaurant,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.472,95.55,adwords
6568,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.34,95.55,adwords
6569,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.8,95.55,bing
6570,Restaurant,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.16757,95.55,adwords
6571,Jewelry,Partner B,goal_cap,ALL_PAUSED,clicks,paused,ES,null,1.192,95.55,adwords
6572,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.32,95.55,adwords
6573,Jewelry,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.19142,95.55,adwords
6574,Security,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.5925,95.55,adwords
6575,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.33396,95.55,adwords
6576,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.38678,95.55,adwords
6577,Cars & Motorbikes,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.30989,95.55,adwords
6578,Industrial,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.87,95.55,adwords
6579,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.51645,95.55,adwords
6580,Business,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.53,95.55,bing
6581,Industrial,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,1.1278,95.55,adwords
6582,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.39086,95.55,adwords
6583,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.41,95.55,adwords
6584,Real Estate,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.52,95.55,adwords
6585,Transport & Logistics,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.2436,95.55,bing
6586,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.364,95.55,bing
6587,Cars & Motorbikes,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.47,95.55,bing
6588,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.69,95.55,bing
6589,Others,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,1.56,95.55,bing
6590,Home Improvement & Maintenance,Partner B,enabled,SOME_RUNNING,clicks,enabled,ES,null,0.28256,95.55,adwords
6591,Home Improvement & Maintenance,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.22721,95.55,adwords
6592,Business,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.67432,95.55,adwords
6593,Health,Partner B,enabled,SOME_RUNNING,clicks,enabled,ES,null,0.47592,95.55,bing
6594,Weight Loss,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.18,95.55,adwords
6595,Health,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.23657,95.55,adwords
6596,Environment,Partner B,enabled,SOME_RUNNING_SOME_PROBLEMS,clicks,enabled,ES,null,3,95.55,bing
6597,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.63,95.55,adwords
6598,Food & Drinks,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.6,95.55,bing
6599,Home Improvement & Maintenance,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.489,95.55,bing
6600,Health,Partner B,enabled,ALL_RUNNING,clicks,enabled,ES,null,0.16517,95.55,adwords
6601,Legal & Law,Partner B,enabled,ALL_CANCELED,clicks,canceled,ES,null,0.5886,95.55,adwords
